Sep 15 14:27:38.240545 np0000001806 systemd[1]: Started devstack@n-cpu.service - Devstack devstack@n-cpu.service.
Sep 15 14:27:39.696262 np0000001806 nova-compute[85695]: WARNING oslo_config.cfg [-] Deprecated: Option "live_migration_uri" from group "libvirt" is deprecated for removal (
Sep 15 14:27:39.696262 np0000001806 nova-compute[85695]: live_migration_uri is deprecated for removal in favor of two other options that
Sep 15 14:27:39.696262 np0000001806 nova-compute[85695]: allow to change live migration scheme and target URI: ``live_migration_scheme``
Sep 15 14:27:39.696262 np0000001806 nova-compute[85695]: and ``live_migration_inbound_addr`` respectively.
Sep 15 14:27:39.696262 np0000001806 nova-compute[85695]: ).  Its value may be silently ignored in the future.
Sep 15 14:27:40.140795 np0000001806 nova-compute[85695]: INFO os_vif [-] Loaded VIF plugins: noop, ovs
Sep 15 14:27:40.385371 np0000001806 nova-compute[85695]: INFO oslo_service.periodic_task [-] Skipping periodic task _heal_instance_info_cache because its interval is negative
Sep 15 14:27:40.713719 np0000001806 nova-compute[85695]: INFO nova.virt.driver [None req-c1650690-ce4f-4ddd-a1dd-de8bac6903f9 None None] Loading compute driver 'libvirt.LibvirtDriver'
Sep 15 14:27:40.986481 np0000001806 nova-compute[85695]: INFO nova.compute.provider_config [None req-c1650690-ce4f-4ddd-a1dd-de8bac6903f9 None None] No provider configs found in /etc/nova/provider_config/. If files are present, ensure the Nova process has access.
Sep 15 14:27:41.020187 np0000001806 nova-compute[85695]: WARNING oslo_service.backend._threading.service [None req-c1650690-ce4f-4ddd-a1dd-de8bac6903f9 None None] no_fork=True: running service in main process
Sep 15 14:27:41.020612 np0000001806 nova-compute[85695]: INFO nova.service [None req-c1650690-ce4f-4ddd-a1dd-de8bac6903f9 None None] Starting compute node (version 34.1.0)
Sep 15 14:27:41.033603 np0000001806 nova-compute[85695]: INFO nova.thread_pool_factory [None req-c1650690-ce4f-4ddd-a1dd-de8bac6903f9 None None] The default thread pool MainProcess.default is initialized
Sep 15 14:27:41.528586 np0000001806 nova-compute[85695]: INFO nova.virt.libvirt.driver [None req-c1650690-ce4f-4ddd-a1dd-de8bac6903f9 None None] Connection event '1' reason 'None'
Sep 15 14:27:41.560500 np0000001806 nova-compute[85695]: WARNING nova.virt.libvirt.driver [None req-c1650690-ce4f-4ddd-a1dd-de8bac6903f9 None None] Cannot update service status on host "np0000001806" since it is not registered.: nova.exception_Remote.ComputeHostNotFound_Remote: Compute host np0000001806 could not be found.
Sep 15 14:27:53.947792 np0000001806 nova-compute[85695]: INFO nova.virt.libvirt.host [None req-c1650690-ce4f-4ddd-a1dd-de8bac6903f9 None None] Libvirt host capabilities <capabilities>
Sep 15 14:27:53.947792 np0000001806 nova-compute[85695]:   <host>
Sep 15 14:27:53.947792 np0000001806 nova-compute[85695]:     <uuid>4267e139-f1db-4574-af64-9c1948a098c0</uuid>
Sep 15 14:27:53.947792 np0000001806 nova-compute[85695]:     <cpu>
Sep 15 14:27:53.947792 np0000001806 nova-compute[85695]:       <arch>x86_64</arch>
Sep 15 14:27:53.947792 np0000001806 nova-compute[85695]:       <model>Nehalem</model>
Sep 15 14:27:53.947792 np0000001806 nova-compute[85695]:       <vendor>Intel</vendor>
Sep 15 14:27:53.947792 np0000001806 nova-compute[85695]:       <microcode version='1'/>
Sep 15 14:27:53.947792 np0000001806 nova-compute[85695]:       <signature family='6' model='26' stepping='3'/>
Sep 15 14:27:53.947792 np0000001806 nova-compute[85695]:       <topology sockets='4' dies='1' cores='1' threads='1'/>
Sep 15 14:27:53.947792 np0000001806 nova-compute[85695]:       <maxphysaddr mode='emulate' bits='40'/>
Sep 15 14:27:53.947792 np0000001806 nova-compute[85695]:       <feature name='vme'/>
Sep 15 14:27:53.947792 np0000001806 nova-compute[85695]:       <feature name='x2apic'/>
Sep 15 14:27:53.947792 np0000001806 nova-compute[85695]:       <feature name='hypervisor'/>
Sep 15 14:27:53.947792 np0000001806 nova-compute[85695]:       <pages unit='KiB' size='4'/>
Sep 15 14:27:53.947792 np0000001806 nova-compute[85695]:       <pages unit='KiB' size='2048'/>
Sep 15 14:27:53.947792 np0000001806 nova-compute[85695]:     </cpu>
Sep 15 14:27:53.947792 np0000001806 nova-compute[85695]:     <power_management/>
Sep 15 14:27:53.947792 np0000001806 nova-compute[85695]:     <iommu support='no'/>
