10.19.119.57 - - [02/Sep/2026:21:58:56 +0000] "GET /identity/v3/ HTTP/1.1" 200 503 "-" "curl/8.5.0"
10.19.119.57 - - [02/Sep/2026:21:59:05 +0000] "GET /identity HTTP/1.1" 300 577 "-" "openstacksdk/4.20.0 keystoneauth1/5.17.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.57 - - [02/Sep/2026:21:59:05 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1432 "-" "openstacksdk/4.20.0 keystoneauth1/5.17.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.57 - - [02/Sep/2026:21:59:05 +0000] "GET /identity/v3/projects/admin HTTP/1.1" 404 338 "-" "openstacksdk/4.20.0 keystoneauth1/5.17.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.57 - - [02/Sep/2026:21:59:06 +0000] "GET /identity/v3/projects?name=admin HTTP/1.1" 200 702 "-" "openstacksdk/4.20.0 keystoneauth1/5.17.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.57 - - [02/Sep/2026:21:59:06 +0000] "GET /identity/v3/projects/bd7264dd111d4c66a0b3fe8ec7bbf123 HTTP/1.1" 200 592 "-" "openstacksdk/4.20.0 keystoneauth1/5.17.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.57 - - [02/Sep/2026:21:59:06 +0000] "GET /identity HTTP/1.1" 300 577 "-" "openstacksdk/4.20.0 keystoneauth1/5.17.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.57 - - [02/Sep/2026:21:59:06 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1432 "-" "openstacksdk/4.20.0 keystoneauth1/5.17.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.57 - - [02/Sep/2026:21:59:06 +0000] "GET /identity/v3/users/admin HTTP/1.1" 404 335 "-" "openstacksdk/4.20.0 keystoneauth1/5.17.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.57 - - [02/Sep/2026:21:59:06 +0000] "GET /identity/v3/users?name=admin HTTP/1.1" 200 602 "-" "openstacksdk/4.20.0 keystoneauth1/5.17.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.57 - - [02/Sep/2026:21:59:07 +0000] "GET /identity HTTP/1.1" 300 577 "-" "openstacksdk/4.20.0 keystoneauth1/5.17.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.57 - - [02/Sep/2026:21:59:07 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1296 "-" "openstacksdk/4.20.0 keystoneauth1/5.17.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.57 - - [02/Sep/2026:21:59:07 +0000] "GET /identity/v3/roles/admin HTTP/1.1" 404 335 "-" "openstacksdk/4.20.0 keystoneauth1/5.17.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.57 - - [02/Sep/2026:21:59:07 +0000] "GET /identity/v3/roles?name=admin HTTP/1.1" 200 589 "-" "openstacksdk/4.20.0 keystoneauth1/5.17.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.57 - - [02/Sep/2026:21:59:07 +0000] "GET /identity/v3/users/44901de59a4342209807ea31cb8ca2eb HTTP/1.1" 200 495 "-" "openstacksdk/4.20.0 keystoneauth1/5.17.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.57 - - [02/Sep/2026:21:59:07 +0000] "GET /identity/v3/domains/default HTTP/1.1" 200 447 "-" "openstacksdk/4.20.0 keystoneauth1/5.17.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.57 - - [02/Sep/2026:21:59:07 +0000] "PUT /identity/v3/domains/default/users/44901de59a4342209807ea31cb8ca2eb/roles/02a8c38257504797863627084fb005a4 HTTP/1.1" 204 201 "-" "openstacksdk/4.20.0 keystoneauth1/5.17.0 python-requests/2.34.2 CPython/3.12.3"
