Aug 25 10:33:33.285190 np0000000803 systemd[1]: Started devstack@memory_tracker.service - Devstack devstack@memory_tracker.service.
Aug 25 10:33:33.300984 np0000000803 memory_tracker.sh[48803]: [[[
Aug 25 10:33:33.302590 np0000000803 memory_tracker.sh[48830]: Tue Aug 25 10:33:33 UTC 2026
Aug 25 10:33:33.302871 np0000000803 memory_tracker.sh[48803]: ---
Aug 25 10:33:33.386635 np0000000803 memory_tracker.sh[48836]: [iscsid (pid:39724)]=14172KB; [multipathd (pid:279)]=288928KB; [ovs-vswitchd (pid:35296)]=532472KB
Aug 25 10:33:33.397450 np0000000803 memory_tracker.sh[48803]: ]]]
Aug 25 10:33:53.417520 np0000000803 memory_tracker.sh[48803]: [[[
Aug 25 10:33:53.419345 np0000000803 memory_tracker.sh[51254]: Tue Aug 25 10:33:53 UTC 2026
Aug 25 10:33:53.420557 np0000000803 memory_tracker.sh[48803]: ---
Aug 25 10:33:53.420557 np0000000803 memory_tracker.sh[48803]: memory_tracker low_point: 6576732
Aug 25 10:33:53.420557 np0000000803 memory_tracker.sh[48803]: ---
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: MemTotal:        8131784 kB
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: MemFree:          179612 kB
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: MemAvailable:    6576732 kB
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: Buffers:          181764 kB
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: Cached:          6262808 kB
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: SwapCached:            0 kB
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: Active:          1324168 kB
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: Inactive:        5914348 kB
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: Active(anon):     842784 kB
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: Inactive(anon):   125864 kB
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: Active(file):     481384 kB
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: Inactive(file):  5788484 kB
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: Unevictable:      101976 kB
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: Mlocked:          100776 kB
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: SwapTotal:       8388604 kB
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: SwapFree:        8388336 kB
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: Zswap:               332 kB
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: Zswapped:             68 kB
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: Dirty:             97380 kB
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: Writeback:             0 kB
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: AnonPages:        895984 kB
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: Mapped:           183432 kB
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: Shmem:            154836 kB
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: KReclaimable:     432692 kB
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: Slab:             517980 kB
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: SReclaimable:     432692 kB
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: SUnreclaim:        85288 kB
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: KernelStack:        6516 kB
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: PageTables:         9192 kB
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: SecPageTables:         0 kB
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: NFS_Unstable:          0 kB
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: Bounce:                0 kB
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: WritebackTmp:          0 kB
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: CommitLimit:    12454496 kB
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: Committed_AS:    2595892 kB
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: VmallocTotal:   34359738367 kB
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: VmallocUsed:       19260 kB
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: VmallocChunk:          0 kB
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: Percpu:             2480 kB
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: HardwareCorrupted:     0 kB
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: AnonHugePages:         0 kB
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: ShmemHugePages:        0 kB
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: ShmemPmdMapped:        0 kB
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: FileHugePages:         0 kB
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: FilePmdMapped:         0 kB
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: Unaccepted:            0 kB
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: HugePages_Total:       0
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: HugePages_Free:        0
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: HugePages_Rsvd:        0
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: HugePages_Surp:        0
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: Hugepagesize:       2048 kB
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: Hugetlb:               0 kB
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: DirectMap4k:      167796 kB
Aug 25 10:33:53.421758 np0000000803 memory_tracker.sh[51255]: DirectMap2M:     8220672 kB
Aug 25 10:33:53.427582 np0000000803 memory_tracker.sh[48803]: ---
Aug 25 10:33:53.442527 np0000000803 memory_tracker.sh[51257]:        PID   %MEM             RSS       PPID       TIME     NLWP WCHAN                     COMMAND
Aug 25 10:33:53.442527 np0000000803 memory_tracker.sh[51257]:      48158    4.9          406252          1   00:00:02       39 do_poll.constprop.0       /usr/sbin/mysqld
Aug 25 10:33:53.442527 np0000000803 memory_tracker.sh[51257]:      17919    1.6          131704          1   00:00:07       24 do_select                 /usr/lib/erlang/erts-13.2.2.5/bin/beam.smp -W w -MBas ageffcbf -MHas ageffcbf -MBlmbcs 512 -MHlmbcs 512 -MMmcs 30 -pc unicode -P 1048576 -t 5000000 -stbt db -zdbbl 128000 -sbwt none -sbwtdcpu none -sbwtdio none -- -root /usr/lib/erlang -bindir /usr/lib/erlang/erts-13.2.2.5/bin -progname erl -- -home /var/lib/rabbitmq -- -pa  -noshell -noinput -s rabbit boot -boot start_sasl -syslog logger [] -syslog syslog_error_logger false -kernel prevent_overlapping_partitions false -enable-feature maybe_expr
Aug 25 10:33:53.442527 np0000000803 memory_tracker.sh[51257]:      51187    1.1           97352      51185   00:00:01        1 -                         keystoneuWSGI worker 2
Aug 25 10:33:53.442527 np0000000803 memory_tracker.sh[51257]:      51186    1.1           97304      51185   00:00:01        1 -                         keystoneuWSGI worker 1
Aug 25 10:33:53.442527 np0000000803 memory_tracker.sh[51257]:      35296    0.9           74620          1   00:00:00        8 do_poll.constprop.0       ovs-vswitchd unix:/var/run/openvswitch/db.sock -vconsole:emer -vsyslog:err -vfile:info --mlockall --no-chdir --log-file=/var/log/openvswitch/ovs-vswitchd.log --pidfile=/var/run/openvswitch/ovs-vswitchd.pid --detach
Aug 25 10:33:53.442527 np0000000803 memory_tracker.sh[51257]:      47421    0.9           73396          1   00:00:01        1 skb_wait_for_more_packets /opt/stack/data/venv/bin/python3 /opt/stack/devstack/files/openstack-cli-server/openstack-cli-server
Aug 25 10:33:53.442527 np0000000803 memory_tracker.sh[51257]:      10688    0.4           39892      10686   00:00:00        4 ep_poll                   /usr/sbin/haproxy -Ws -f /etc/haproxy/haproxy.cfg -p /run/haproxy.pid -S /run/haproxy-master.sock
Aug 25 10:33:53.443536 np0000000803 memory_tracker.sh[51257]:      49958    0.3           27624          1   00:00:00        9 futex_wait_queue          /opt/stack/bin/etcd --name np0000000803 --data-dir /opt/stack/data/etcd --initial-cluster-state new --initial-cluster-token etcd-cluster-01 --initial-cluster np0000000803=http://10.19.119.217:2380 --initial-advertise-peer-urls http://10.19.119.217:2380 --advertise-client-urls http://10.19.119.217:2379 --listen-peer-urls http://0.0.0.0:2380 --listen-client-urls http://10.19.119.217:2379 --log-level=debug
Aug 25 10:33:53.443536 np0000000803 memory_tracker.sh[51257]:        279    0.3           27292          1   00:00:00        7 futex_wait_queue          /sbin/multipathd -d -s
Aug 25 10:33:53.443536 np0000000803 memory_tracker.sh[51257]:      44091    0.3           26268          1   00:00:00       20 do_poll.constprop.0       /usr/sbin/libvirtd --timeout 120
Aug 25 10:33:53.443536 np0000000803 memory_tracker.sh[51257]:       2663    0.3           26132       2662   00:00:01        2 do_wait                   /usr/bin/python3
Aug 25 10:33:53.443536 np0000000803 memory_tracker.sh[51257]:       2532    0.2           20868          1   00:00:00        4 do_poll.constprop.0       /usr/libexec/packagekitd
Aug 25 10:33:53.443536 np0000000803 memory_tracker.sh[51257]:      16864    0.2           20220          1   00:00:00        1 ep_poll                   /usr/lib/systemd/systemd-journald
Aug 25 10:33:53.443536 np0000000803 memory_tracker.sh[51257]:       1149    0.2           20152          1   00:00:00        2 inet_csk_accept           /usr/bin/python3
Aug 25 10:33:53.443536 np0000000803 memory_tracker.sh[51257]:      51185    0.2           19248          1   00:00:00        1 ep_poll                   keystoneuWSGI master
Aug 25 10:33:53.443536 np0000000803 memory_tracker.sh[51257]:      35043    0.2           19068          1   00:00:00        1 ep_poll                   /usr/sbin/unbound -d -p
Aug 25 10:33:53.443536 np0000000803 memory_tracker.sh[51257]:      37678    0.1           15640          1   00:00:00        1 do_poll.constprop.0       /usr/sbin/virtlockd
Aug 25 10:33:53.443536 np0000000803 memory_tracker.sh[51257]:      44125    0.1           15496          1   00:00:00        1 do_poll.constprop.0       /usr/sbin/virtlogd
Aug 25 10:33:53.443536 np0000000803 memory_tracker.sh[51257]:      39724    0.1           14180          1   00:00:00        1 do_poll.constprop.0       /usr/sbin/iscsid
Aug 25 10:33:53.443536 np0000000803 memory_tracker.sh[51257]:          1    0.1           13960          0   00:00:20        1 ep_poll                   /sbin/init nofb
Aug 25 10:33:53.443536 np0000000803 memory_tracker.sh[51257]:      10686    0.1           13176          1   00:00:00        1 ep_poll                   /usr/sbin/haproxy -Ws -f /etc/haproxy/haproxy.cfg -p /run/haproxy.pid -S /run/haproxy-master.sock
Aug 25 10:33:53.444042 np0000000803 memory_tracker.sh[51257]:        349    0.1           12904          1   00:00:00        1 ep_poll                   /usr/lib/systemd/systemd-resolved
Aug 25 10:33:53.444737 np0000000803 memory_tracker.sh[51257]:       4830    0.1           12216       2666   00:00:02        1 pipe_read                 /usr/bin/python3.12 /opt/stack/devstack/tools/outfilter.py -v --no-timestamp -o /opt/stack/logs/devstacklog.txt.2026-08-25-102616
Aug 25 10:33:53.444737 np0000000803 memory_tracker.sh[51257]:       4835    0.1           12060       2666   00:00:00        1 pipe_read                 /usr/bin/python3.12 /opt/stack/devstack/tools/outfilter.py -o /opt/stack/logs/devstacklog.txt.2026-08-25-102616.summary.2026-08-25-102616
Aug 25 10:33:53.444737 np0000000803 memory_tracker.sh[51257]:       1009    0.1           11428          1   00:00:00        1 ep_poll                   /usr/lib/systemd/systemd --user
Aug 25 10:33:53.444737 np0000000803 memory_tracker.sh[51257]:      51248    0.1           11056      51247   00:00:00        1 do_poll.constprop.0       curl -g -k --noproxy * -s -o /dev/null -w %{http_code} http://10.19.119.217/identity/v3/
Aug 25 10:33:53.444737 np0000000803 memory_tracker.sh[51257]:       2666    0.1           10764       2664   00:00:10        1 do_wait                   bash ./stack.sh
Aug 25 10:33:53.444737 np0000000803 memory_tracker.sh[51257]:      50244    0.1            9536          1   00:00:00        1 do_select                 /usr/sbin/apache2 -k start
Aug 25 10:33:53.444737 np0000000803 memory_tracker.sh[51257]:      46564    0.1            9392       2666   00:00:00        1 do_wait                   bash ./stack.sh
Aug 25 10:33:53.444737 np0000000803 memory_tracker.sh[51257]:        451    0.1            9004          1   00:00:00        1 ep_poll                   /usr/lib/systemd/systemd-logind
