10.19.119.241 - - [23/Sep/2026:10:09:32 +0000] "GET /identity/v3/ HTTP/1.1" 200 504 "-" "curl/8.5.0"
10.19.119.241 - - [23/Sep/2026:10:09:42 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.20.0 keystoneauth1/5.17.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.241 - - [23/Sep/2026:10:09:42 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1433 "-" "openstacksdk/4.20.0 keystoneauth1/5.17.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.241 - - [23/Sep/2026:10:09:43 +0000] "GET /identity/v3/projects/admin HTTP/1.1" 404 338 "-" "openstacksdk/4.20.0 keystoneauth1/5.17.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.241 - - [23/Sep/2026:10:09:44 +0000] "GET /identity/v3/projects?name=admin HTTP/1.1" 200 704 "-" "openstacksdk/4.20.0 keystoneauth1/5.17.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.241 - - [23/Sep/2026:10:09:44 +0000] "GET /identity/v3/projects/f374ea581cde4e17a20d455c3ee2572b HTTP/1.1" 200 593 "-" "openstacksdk/4.20.0 keystoneauth1/5.17.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.241 - - [23/Sep/2026:10:09:44 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.20.0 keystoneauth1/5.17.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.241 - - [23/Sep/2026:10:09:44 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1433 "-" "openstacksdk/4.20.0 keystoneauth1/5.17.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.241 - - [23/Sep/2026:10:09:44 +0000] "GET /identity/v3/users/admin HTTP/1.1" 404 335 "-" "openstacksdk/4.20.0 keystoneauth1/5.17.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.241 - - [23/Sep/2026:10:09:44 +0000] "GET /identity/v3/users?name=admin HTTP/1.1" 200 604 "-" "openstacksdk/4.20.0 keystoneauth1/5.17.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.241 - - [23/Sep/2026:10:09:45 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.20.0 keystoneauth1/5.17.0 python-requests/2.34.2 CPython/3.12.3"
