Aug 25 10:28:49.478050 np0000000798 systemd[1]: Started devstack@memory_tracker.service - Devstack devstack@memory_tracker.service.
Aug 25 10:28:49.492184 np0000000798 memory_tracker.sh[48490]: [[[
Aug 25 10:28:49.493665 np0000000798 memory_tracker.sh[48507]: Tue Aug 25 10:28:49 UTC 2026
Aug 25 10:28:49.494191 np0000000798 memory_tracker.sh[48490]: ---
Aug 25 10:28:49.569652 np0000000798 memory_tracker.sh[48512]: [iscsid (pid:39416)]=14172KB; [multipathd (pid:279)]=288928KB; [ovs-vswitchd (pid:34945)]=532480KB
Aug 25 10:28:49.579166 np0000000798 memory_tracker.sh[48490]: ]]]
Aug 25 10:29:09.597589 np0000000798 memory_tracker.sh[48490]: [[[
Aug 25 10:29:09.598755 np0000000798 memory_tracker.sh[50943]: Tue Aug 25 10:29:09 UTC 2026
Aug 25 10:29:09.599750 np0000000798 memory_tracker.sh[48490]: ---
Aug 25 10:29:09.599750 np0000000798 memory_tracker.sh[48490]: memory_tracker low_point: 6656660
Aug 25 10:29:09.599750 np0000000798 memory_tracker.sh[48490]: ---
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: MemTotal:        8131788 kB
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: MemFree:          195832 kB
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: MemAvailable:    6656660 kB
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: Buffers:          182672 kB
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: Cached:          6324588 kB
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: SwapCached:            0 kB
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: Active:          1316208 kB
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: Inactive:        5868156 kB
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: Active(anon):     850960 kB
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: Inactive(anon):      848 kB
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: Active(file):     465248 kB
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: Inactive(file):  5867308 kB
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: Unevictable:      101984 kB
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: Mlocked:          100784 kB
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: SwapTotal:       8388604 kB
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: SwapFree:        8388080 kB
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: Zswap:               304 kB
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: Zswapped:             68 kB
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: Dirty:            152368 kB
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: Writeback:             0 kB
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: AnonPages:        779324 kB
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: Mapped:           176084 kB
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: Shmem:            154836 kB
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: KReclaimable:     433912 kB
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: Slab:             518676 kB
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: SReclaimable:     433912 kB
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: SUnreclaim:        84764 kB
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: KernelStack:        6444 kB
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: PageTables:         8640 kB
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: SecPageTables:         0 kB
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: NFS_Unstable:          0 kB
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: Bounce:                0 kB
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: WritebackTmp:          0 kB
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: CommitLimit:    12454496 kB
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: Committed_AS:    2477304 kB
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: VmallocTotal:   34359738367 kB
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: VmallocUsed:       18728 kB
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: VmallocChunk:          0 kB
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: Percpu:             2480 kB
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: HardwareCorrupted:     0 kB
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: AnonHugePages:         0 kB
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: ShmemHugePages:        0 kB
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: ShmemPmdMapped:        0 kB
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: FileHugePages:         0 kB
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: FilePmdMapped:         0 kB
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: Unaccepted:            0 kB
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: HugePages_Total:       0
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: HugePages_Free:        0
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: HugePages_Rsvd:        0
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: HugePages_Surp:        0
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: Hugepagesize:       2048 kB
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: Hugetlb:               0 kB
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: DirectMap4k:      171892 kB
Aug 25 10:29:09.600995 np0000000798 memory_tracker.sh[50944]: DirectMap2M:     8216576 kB
Aug 25 10:29:09.605966 np0000000798 memory_tracker.sh[48490]: ---
Aug 25 10:29:09.618518 np0000000798 memory_tracker.sh[50946]:        PID   %MEM             RSS       PPID       TIME     NLWP WCHAN                     COMMAND
Aug 25 10:29:09.618518 np0000000798 memory_tracker.sh[50946]:      47810    4.9          406236          1   00:00:02       39 do_poll.constprop.0       /usr/sbin/mysqld
Aug 25 10:29:09.618518 np0000000798 memory_tracker.sh[50946]:      17567    1.6          131916          1   00:00:05       24 do_select                 /usr/lib/erlang/erts-13.2.2.5/bin/beam.smp -W w -MBas ageffcbf -MHas ageffcbf -MBlmbcs 512 -MHlmbcs 512 -MMmcs 30 -pc unicode -P 1048576 -t 5000000 -stbt db -zdbbl 128000 -sbwt none -sbwtdcpu none -sbwtdio none -- -root /usr/lib/erlang -bindir /usr/lib/erlang/erts-13.2.2.5/bin -progname erl -- -home /var/lib/rabbitmq -- -pa  -noshell -noinput -s rabbit boot -boot start_sasl -syslog logger [] -syslog syslog_error_logger false -kernel prevent_overlapping_partitions false -enable-feature maybe_expr
Aug 25 10:29:09.618518 np0000000798 memory_tracker.sh[50946]:      34945    0.9           74628          1   00:00:00        8 do_poll.constprop.0       ovs-vswitchd unix:/var/run/openvswitch/db.sock -vconsole:emer -vsyslog:err -vfile:info --mlockall --no-chdir --log-file=/var/log/openvswitch/ovs-vswitchd.log --pidfile=/var/run/openvswitch/ovs-vswitchd.pid --detach
Aug 25 10:29:09.618518 np0000000798 memory_tracker.sh[50946]:      47056    0.9           73368          1   00:00:01        1 skb_wait_for_more_packets /opt/stack/data/venv/bin/python3 /opt/stack/devstack/files/openstack-cli-server/openstack-cli-server
Aug 25 10:29:09.618518 np0000000798 memory_tracker.sh[50946]:      10335    0.4           39932      10333   00:00:00        4 ep_poll                   /usr/sbin/haproxy -Ws -f /etc/haproxy/haproxy.cfg -p /run/haproxy.pid -S /run/haproxy-master.sock
Aug 25 10:29:09.618518 np0000000798 memory_tracker.sh[50946]:      50876    0.4           33336      50874   00:00:00        1 -                         keystoneuWSGI worker 2
Aug 25 10:29:09.618518 np0000000798 memory_tracker.sh[50946]:      50875    0.3           31072      50874   00:00:00        1 -                         keystoneuWSGI worker 1
Aug 25 10:29:09.619175 np0000000798 memory_tracker.sh[50946]:      49646    0.3           27592          1   00:00:00        9 futex_wait_queue          /opt/stack/bin/etcd --name np0000000798 --data-dir /opt/stack/data/etcd --initial-cluster-state new --initial-cluster-token etcd-cluster-01 --initial-cluster np0000000798=http://10.19.119.95:2380 --initial-advertise-peer-urls http://10.19.119.95:2380 --advertise-client-urls http://10.19.119.95:2379 --listen-peer-urls http://0.0.0.0:2380 --listen-client-urls http://10.19.119.95:2379 --log-level=debug
Aug 25 10:29:09.619175 np0000000798 memory_tracker.sh[50946]:        279    0.3           27292          1   00:00:00        7 futex_wait_queue          /sbin/multipathd -d -s
Aug 25 10:29:09.619175 np0000000798 memory_tracker.sh[50946]:      43746    0.3           26236          1   00:00:00       20 do_poll.constprop.0       /usr/sbin/libvirtd --timeout 120
Aug 25 10:29:09.619175 np0000000798 memory_tracker.sh[50946]:       2286    0.3           26192       2285   00:00:01        2 do_wait                   /usr/bin/python3
Aug 25 10:29:09.619175 np0000000798 memory_tracker.sh[50946]:       5053    0.2           20916          1   00:00:00        4 do_poll.constprop.0       /usr/libexec/packagekitd
Aug 25 10:29:09.619175 np0000000798 memory_tracker.sh[50946]:      16512    0.2           20288          1   00:00:00        1 ep_poll                   /usr/lib/systemd/systemd-journald
Aug 25 10:29:09.619175 np0000000798 memory_tracker.sh[50946]:       1158    0.2           20156          1   00:00:00        2 inet_csk_accept           /usr/bin/python3
Aug 25 10:29:09.619175 np0000000798 memory_tracker.sh[50946]:      50874    0.2           19368          1   00:00:00        1 ep_poll                   keystoneuWSGI master
Aug 25 10:29:09.619175 np0000000798 memory_tracker.sh[50946]:      34685    0.2           19032          1   00:00:00        1 ep_poll                   /usr/sbin/unbound -d -p
Aug 25 10:29:09.619175 np0000000798 memory_tracker.sh[50946]:      37328    0.1           15576          1   00:00:00        1 do_poll.constprop.0       /usr/sbin/virtlockd
Aug 25 10:29:09.619175 np0000000798 memory_tracker.sh[50946]:      43780    0.1           15552          1   00:00:00        1 do_poll.constprop.0       /usr/sbin/virtlogd
Aug 25 10:29:09.619175 np0000000798 memory_tracker.sh[50946]:      39416    0.1           14180          1   00:00:00        1 do_poll.constprop.0       /usr/sbin/iscsid
Aug 25 10:29:09.619175 np0000000798 memory_tracker.sh[50946]:          1    0.1           13920          0   00:00:17        1 ep_poll                   /sbin/init nofb
Aug 25 10:29:09.619175 np0000000798 memory_tracker.sh[50946]:      10333    0.1           12992          1   00:00:00        1 ep_poll                   /usr/sbin/haproxy -Ws -f /etc/haproxy/haproxy.cfg -p /run/haproxy.pid -S /run/haproxy-master.sock
Aug 25 10:29:09.620349 np0000000798 memory_tracker.sh[50946]:        327    0.1           12920          1   00:00:00        1 ep_poll                   /usr/lib/systemd/systemd-resolved
Aug 25 10:29:09.620349 np0000000798 memory_tracker.sh[50946]:       4456    0.1           12184       2289   00:00:02        1 pipe_read                 /usr/bin/python3.12 /opt/stack/devstack/tools/outfilter.py -v --no-timestamp -o /opt/stack/logs/devstacklog.txt.2026-08-25-102125
Aug 25 10:29:09.620349 np0000000798 memory_tracker.sh[50946]:       4461    0.1           12064       2289   00:00:00        1 pipe_read                 /usr/bin/python3.12 /opt/stack/devstack/tools/outfilter.py -o /opt/stack/logs/devstacklog.txt.2026-08-25-102125.summary.2026-08-25-102125
Aug 25 10:29:09.620349 np0000000798 memory_tracker.sh[50946]:       1018    0.1           11360          1   00:00:00        1 ep_poll                   /usr/lib/systemd/systemd --user
Aug 25 10:29:09.620349 np0000000798 memory_tracker.sh[50946]:      50937    0.1           11072      50936   00:00:00        1 do_poll.constprop.0       curl -g -k --noproxy * -s -o /dev/null -w %{http_code} http://10.19.119.95/identity/v3/
Aug 25 10:29:09.620349 np0000000798 memory_tracker.sh[50946]:       2289    0.1           10772       2287   00:00:09        1 do_wait                   bash ./stack.sh
Aug 25 10:29:09.620349 np0000000798 memory_tracker.sh[50946]:      49930    0.1            9484          1   00:00:00        1 do_select                 /usr/sbin/apache2 -k start
Aug 25 10:29:09.620349 np0000000798 memory_tracker.sh[50946]:      46218    0.1            9344       2289   00:00:00        1 do_wait                   bash ./stack.sh
Aug 25 10:29:09.620349 np0000000798 memory_tracker.sh[50946]:        459    0.1            8988          1   00:00:00        1 ep_poll                   /usr/lib/systemd/systemd-logind
