Aug 25 13:47:24.708637 np0000000812 systemd[1]: Started devstack@memory_tracker.service - Devstack devstack@memory_tracker.service.
Aug 25 13:47:24.721893 np0000000812 memory_tracker.sh[48834]: [[[
Aug 25 13:47:24.722986 np0000000812 memory_tracker.sh[48852]: Tue Aug 25 13:47:24 UTC 2026
Aug 25 13:47:24.723259 np0000000812 memory_tracker.sh[48834]: ---
Aug 25 13:47:24.788241 np0000000812 memory_tracker.sh[48856]: [iscsid (pid:39761)]=14172KB; [multipathd (pid:275)]=288928KB; [ovs-vswitchd (pid:35326)]=532476KB
Aug 25 13:47:24.796864 np0000000812 memory_tracker.sh[48834]: ]]]
Aug 25 13:47:44.815783 np0000000812 memory_tracker.sh[48834]: [[[
Aug 25 13:47:44.817134 np0000000812 memory_tracker.sh[51292]: Tue Aug 25 13:47:44 UTC 2026
Aug 25 13:47:44.818231 np0000000812 memory_tracker.sh[48834]: ---
Aug 25 13:47:44.818231 np0000000812 memory_tracker.sh[48834]: memory_tracker low_point: 6585460
Aug 25 13:47:44.818231 np0000000812 memory_tracker.sh[48834]: ---
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: MemTotal:        8131780 kB
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: MemFree:          173504 kB
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: MemAvailable:    6585460 kB
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: Buffers:          182856 kB
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: Cached:          6276756 kB
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: SwapCached:            0 kB
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: Active:          1316824 kB
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: Inactive:        5936152 kB
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: Active(anon):     842188 kB
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: Inactive(anon):   125876 kB
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: Active(file):     474636 kB
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: Inactive(file):  5810276 kB
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: Unevictable:      101980 kB
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: Mlocked:          100780 kB
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: SwapTotal:       8388604 kB
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: SwapFree:        8388336 kB
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: Zswap:               360 kB
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: Zswapped:             68 kB
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: Dirty:            152004 kB
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: Writeback:             0 kB
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: AnonPages:        895476 kB
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: Mapped:           183460 kB
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: Shmem:            154832 kB
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: KReclaimable:     432484 kB
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: Slab:             518264 kB
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: SReclaimable:     432484 kB
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: SUnreclaim:        85780 kB
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: KernelStack:        6544 kB
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: PageTables:         9068 kB
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: SecPageTables:         0 kB
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: NFS_Unstable:          0 kB
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: Bounce:                0 kB
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: WritebackTmp:          0 kB
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: CommitLimit:    12454492 kB
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: Committed_AS:    2594636 kB
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: VmallocTotal:   34359738367 kB
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: VmallocUsed:       19308 kB
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: VmallocChunk:          0 kB
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: Percpu:             2432 kB
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: HardwareCorrupted:     0 kB
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: AnonHugePages:         0 kB
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: ShmemHugePages:        0 kB
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: ShmemPmdMapped:        0 kB
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: FileHugePages:         0 kB
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: FilePmdMapped:         0 kB
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: Unaccepted:            0 kB
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: HugePages_Total:       0
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: HugePages_Free:        0
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: HugePages_Rsvd:        0
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: HugePages_Surp:        0
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: Hugepagesize:       2048 kB
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: Hugetlb:               0 kB
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: DirectMap4k:      167796 kB
Aug 25 13:47:44.819452 np0000000812 memory_tracker.sh[51293]: DirectMap2M:     8220672 kB
Aug 25 13:47:44.824736 np0000000812 memory_tracker.sh[48834]: ---
Aug 25 13:47:44.838146 np0000000812 memory_tracker.sh[51295]:        PID   %MEM             RSS       PPID       TIME     NLWP WCHAN                     COMMAND
Aug 25 13:47:44.838146 np0000000812 memory_tracker.sh[51295]:      48191    4.9          405732          1   00:00:02       39 do_poll.constprop.0       /usr/sbin/mysqld
Aug 25 13:47:44.838146 np0000000812 memory_tracker.sh[51295]:      17957    1.6          131344          1   00:00:05       24 do_select                 /usr/lib/erlang/erts-13.2.2.5/bin/beam.smp -W w -MBas ageffcbf -MHas ageffcbf -MBlmbcs 512 -MHlmbcs 512 -MMmcs 30 -pc unicode -P 1048576 -t 5000000 -stbt db -zdbbl 128000 -sbwt none -sbwtdcpu none -sbwtdio none -- -root /usr/lib/erlang -bindir /usr/lib/erlang/erts-13.2.2.5/bin -progname erl -- -home /var/lib/rabbitmq -- -pa  -noshell -noinput -s rabbit boot -boot start_sasl -syslog logger [] -syslog syslog_error_logger false -kernel prevent_overlapping_partitions false -enable-feature maybe_expr
Aug 25 13:47:44.838146 np0000000812 memory_tracker.sh[51295]:      51225    1.1           97568      51223   00:00:01        1 -                         keystoneuWSGI worker 2
Aug 25 13:47:44.838146 np0000000812 memory_tracker.sh[51295]:      51224    1.1           97564      51223   00:00:01        1 -                         keystoneuWSGI worker 1
Aug 25 13:47:44.838146 np0000000812 memory_tracker.sh[51295]:      35326    0.9           74624          1   00:00:00        8 do_poll.constprop.0       ovs-vswitchd unix:/var/run/openvswitch/db.sock -vconsole:emer -vsyslog:err -vfile:info --mlockall --no-chdir --log-file=/var/log/openvswitch/ovs-vswitchd.log --pidfile=/var/run/openvswitch/ovs-vswitchd.pid --detach
Aug 25 13:47:44.838146 np0000000812 memory_tracker.sh[51295]:      47435    0.9           73400          1   00:00:01        1 skb_wait_for_more_packets /opt/stack/data/venv/bin/python3 /opt/stack/devstack/files/openstack-cli-server/openstack-cli-server
Aug 25 13:47:44.838146 np0000000812 memory_tracker.sh[51295]:      10724    0.4           39956      10722   00:00:00        4 ep_poll                   /usr/sbin/haproxy -Ws -f /etc/haproxy/haproxy.cfg -p /run/haproxy.pid -S /run/haproxy-master.sock
Aug 25 13:47:44.839848 np0000000812 memory_tracker.sh[51295]:      49991    0.3           27732          1   00:00:00        9 futex_wait_queue          /opt/stack/bin/etcd --name np0000000812 --data-dir /opt/stack/data/etcd --initial-cluster-state new --initial-cluster-token etcd-cluster-01 --initial-cluster np0000000812=http://10.19.119.107:2380 --initial-advertise-peer-urls http://10.19.119.107:2380 --advertise-client-urls http://10.19.119.107:2379 --listen-peer-urls http://0.0.0.0:2380 --listen-client-urls http://10.19.119.107:2379 --log-level=debug
Aug 25 13:47:44.839848 np0000000812 memory_tracker.sh[51295]:        275    0.3           27292          1   00:00:01        7 futex_wait_queue          /sbin/multipathd -d -s
Aug 25 13:47:44.839848 np0000000812 memory_tracker.sh[51295]:      44129    0.3           26284          1   00:00:00       20 do_poll.constprop.0       /usr/sbin/libvirtd --timeout 120
Aug 25 13:47:44.839848 np0000000812 memory_tracker.sh[51295]:       2697    0.3           26152       2696   00:00:01        2 do_wait                   /usr/bin/python3
Aug 25 13:47:44.839848 np0000000812 memory_tracker.sh[51295]:       2563    0.2           20900          1   00:00:00        4 do_poll.constprop.0       /usr/libexec/packagekitd
Aug 25 13:47:44.839848 np0000000812 memory_tracker.sh[51295]:      16901    0.2           20456          1   00:00:00        1 ep_poll                   /usr/lib/systemd/systemd-journald
Aug 25 13:47:44.839848 np0000000812 memory_tracker.sh[51295]:       1176    0.2           20200          1   00:00:00        2 inet_csk_accept           /usr/bin/python3
Aug 25 13:47:44.839848 np0000000812 memory_tracker.sh[51295]:      51223    0.2           19276          1   00:00:00        1 ep_poll                   keystoneuWSGI master
Aug 25 13:47:44.839848 np0000000812 memory_tracker.sh[51295]:      35072    0.2           19048          1   00:00:00        1 ep_poll                   /usr/sbin/unbound -d -p
Aug 25 13:47:44.839848 np0000000812 memory_tracker.sh[51295]:      37716    0.1           15680          1   00:00:00        1 do_poll.constprop.0       /usr/sbin/virtlockd
Aug 25 13:47:44.839848 np0000000812 memory_tracker.sh[51295]:      44166    0.1           15656          1   00:00:00        1 do_poll.constprop.0       /usr/sbin/virtlogd
Aug 25 13:47:44.839848 np0000000812 memory_tracker.sh[51295]:      39761    0.1           14180          1   00:00:00        1 do_poll.constprop.0       /usr/sbin/iscsid
Aug 25 13:47:44.839848 np0000000812 memory_tracker.sh[51295]:          1    0.1           13852          0   00:00:17        1 ep_poll                   /sbin/init nofb
Aug 25 13:47:44.839848 np0000000812 memory_tracker.sh[51295]:      10722    0.1           13128          1   00:00:00        1 ep_poll                   /usr/sbin/haproxy -Ws -f /etc/haproxy/haproxy.cfg -p /run/haproxy.pid -S /run/haproxy-master.sock
Aug 25 13:47:44.841236 np0000000812 memory_tracker.sh[51295]:        324    0.1           12960          1   00:00:00        1 ep_poll                   /usr/lib/systemd/systemd-resolved
Aug 25 13:47:44.841236 np0000000812 memory_tracker.sh[51295]:       4864    0.1           12216       2700   00:00:02        1 pipe_read                 /usr/bin/python3.12 /opt/stack/devstack/tools/outfilter.py -v --no-timestamp -o /opt/stack/logs/devstacklog.txt.2026-08-25-134031
Aug 25 13:47:44.841236 np0000000812 memory_tracker.sh[51295]:       4869    0.1           12064       2700   00:00:00        1 pipe_read                 /usr/bin/python3.12 /opt/stack/devstack/tools/outfilter.py -o /opt/stack/logs/devstacklog.txt.2026-08-25-134031.summary.2026-08-25-134031
Aug 25 13:47:44.841236 np0000000812 memory_tracker.sh[51295]:       1035    0.1           11368          1   00:00:00        1 ep_poll                   /usr/lib/systemd/systemd --user
Aug 25 13:47:44.841236 np0000000812 memory_tracker.sh[51295]:      51286    0.1           11032      51285   00:00:00        1 do_poll.constprop.0       curl -g -k --noproxy * -s -o /dev/null -w %{http_code} http://10.19.119.107/identity/v3/
Aug 25 13:47:44.841236 np0000000812 memory_tracker.sh[51295]:       2700    0.1           10740       2698   00:00:10        1 do_wait                   bash ./stack.sh
Aug 25 13:47:44.841236 np0000000812 memory_tracker.sh[51295]:      50277    0.1            9504          1   00:00:00        1 do_select                 /usr/sbin/apache2 -k start
Aug 25 13:47:44.841236 np0000000812 memory_tracker.sh[51295]:      46601    0.1            9372       2700   00:00:00        1 do_wait                   bash ./stack.sh
Aug 25 13:47:44.841236 np0000000812 memory_tracker.sh[51295]:        448    0.1            8928          1   00:00:00        1 ep_poll                   /usr/lib/systemd/systemd-logind
