10.19.119.7 - - [14/Sep/2026:21:01:58 +0000] "GET /identity/v3/ HTTP/1.1" 200 502 "-" "curl/8.5.0"
10.19.119.7 - - [14/Sep/2026:21:02:07 +0000] "GET /identity HTTP/1.1" 300 575 "-" "openstacksdk/4.20.0 keystoneauth1/5.17.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.7 - - [14/Sep/2026:21:02:07 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1431 "-" "openstacksdk/4.20.0 keystoneauth1/5.17.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.7 - - [14/Sep/2026:21:02:08 +0000] "GET /identity/v3/projects/admin HTTP/1.1" 404 338 "-" "openstacksdk/4.20.0 keystoneauth1/5.17.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.7 - - [14/Sep/2026:21:02:09 +0000] "GET /identity/v3/projects?name=admin HTTP/1.1" 200 700 "-" "openstacksdk/4.20.0 keystoneauth1/5.17.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.7 - - [14/Sep/2026:21:02:09 +0000] "GET /identity/v3/projects/8f23abd17ea14afb92174a6e7dc45ac1 HTTP/1.1" 200 591 "-" "openstacksdk/4.20.0 keystoneauth1/5.17.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.7 - - [14/Sep/2026:21:02:09 +0000] "GET /identity HTTP/1.1" 300 575 "-" "openstacksdk/4.20.0 keystoneauth1/5.17.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.7 - - [14/Sep/2026:21:02:09 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1431 "-" "openstacksdk/4.20.0 keystoneauth1/5.17.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.7 - - [14/Sep/2026:21:02:09 +0000] "GET /identity/v3/users/admin HTTP/1.1" 404 335 "-" "openstacksdk/4.20.0 keystoneauth1/5.17.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.7 - - [14/Sep/2026:21:02:09 +0000] "GET /identity/v3/users?name=admin HTTP/1.1" 200 600 "-" "openstacksdk/4.20.0 keystoneauth1/5.17.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.7 - - [14/Sep/2026:21:02:09 +0000] "GET /identity HTTP/1.1" 300 575 "-" "openstacksdk/4.20.0 keystoneauth1/5.17.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.7 - - [14/Sep/2026:21:02:09 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1295 "-" "openstacksdk/4.20.0 keystoneauth1/5.17.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.7 - - [14/Sep/2026:21:02:09 +0000] "GET /identity/v3/roles/admin HTTP/1.1" 404 335 "-" "openstacksdk/4.20.0 keystoneauth1/5.17.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.7 - - [14/Sep/2026:21:02:09 +0000] "GET /identity/v3/roles?name=admin HTTP/1.1" 200 587 "-" "openstacksdk/4.20.0 keystoneauth1/5.17.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.7 - - [14/Sep/2026:21:02:10 +0000] "GET /identity/v3/users/900e44e09b2d412c9c8123123f7fbcae HTTP/1.1" 200 494 "-" "openstacksdk/4.20.0 keystoneauth1/5.17.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.7 - - [14/Sep/2026:21:02:10 +0000] "GET /identity/v3/domains/default HTTP/1.1" 200 446 "-" "openstacksdk/4.20.0 keystoneauth1/5.17.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.7 - - [14/Sep/2026:21:02:10 +0000] "PUT /identity/v3/domains/default/users/900e44e09b2d412c9c8123123f7fbcae/roles/af81cfa859df48d5a0df0680ad2dc8fd HTTP/1.1" 204 201 "-" "openstacksdk/4.20.0 keystoneauth1/5.17.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.7 - - [14/Sep/2026:21:02:10 +0000] "GET /identity HTTP/1.1" 300 575 "-" "openstacksdk/4.20.0 keystoneauth1/5.17.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.7 - - [14/Sep/2026:21:02:10 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1295 "-" "openstacksdk/4.20.0 keystoneauth1/5.17.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.7 - - [14/Sep/2026:21:02:10 +0000] "POST /identity/v3/domains HTTP/1.1" 409 442 "-" "openstacksdk/4.20.0 keystoneauth1/5.17.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.7 - - [14/Sep/2026:21:02:10 +0000] "GET /identity/v3/domains/Default HTTP/1.1" 404 339 "-" "openstacksdk/4.20.0 keystoneauth1/5.17.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.7 - - [14/Sep/2026:21:02:10 +0000] "GET /identity/v3/domains?name=Default HTTP/1.1" 200 556 "-" "openstacksdk/4.20.0 keystoneauth1/5.17.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.7 - - [14/Sep/2026:21:02:11 +0000] "GET /identity HTTP/1.1" 300 575 "-" "openstacksdk/4.20.0 keystoneauth1/5.17.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.7 - - [14/Sep/2026:21:02:11 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1295 "-" "openstacksdk/4.20.0 keystoneauth1/5.17.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.7 - - [14/Sep/2026:21:02:11 +0000] "GET /identity/v3/roles/admin HTTP/1.1" 404 335 "-" "openstacksdk/4.20.0 keystoneauth1/5.17.0 python-requests/2.34.2 CPython/3.12.3"
10.19.119.7 - - [14/Sep/2026:21:02:11 +0000] "GET /identity/v3/roles?name=admin HTTP/1.1" 200 587 "-" "openstacksdk/4.20.0 keystoneauth1/5.17.0 python-requests/2.34.2 CPython/3.12.3"
