Nov 19 13:23:20.745004 np0000045417 systemd[1]: Started Devstack devstack@memory_tracker.service.
Nov 19 13:23:20.762705 np0000045417 memory_tracker.sh[53585]: [[[
Nov 19 13:23:20.764014 np0000045417 memory_tracker.sh[53600]: Wed Nov 19 13:23:20 UTC 2025
Nov 19 13:23:20.764247 np0000045417 memory_tracker.sh[53585]: ---
Nov 19 13:23:20.829454 np0000045417 memory_tracker.sh[53603]: [iscsid (pid:42238)]=13404KB; [multipathd (pid:275)]=289292KB; [ovs-vswitchd (pid:38024)]=530760KB
Nov 19 13:23:20.838212 np0000045417 memory_tracker.sh[53585]: ]]]
Nov 19 13:23:40.853918 np0000045417 memory_tracker.sh[53585]: [[[
Nov 19 13:23:40.855838 np0000045417 memory_tracker.sh[55749]: Wed Nov 19 13:23:40 UTC 2025
Nov 19 13:23:40.856166 np0000045417 memory_tracker.sh[53585]: ---
Nov 19 13:23:40.856166 np0000045417 memory_tracker.sh[53585]: memory_tracker low_point: 6587464
Nov 19 13:23:40.856166 np0000045417 memory_tracker.sh[53585]: ---
Nov 19 13:23:40.858942 np0000045417 memory_tracker.sh[55750]: MemTotal:        8127820 kB
Nov 19 13:23:40.858942 np0000045417 memory_tracker.sh[55750]: MemFree:          180596 kB
Nov 19 13:23:40.858942 np0000045417 memory_tracker.sh[55750]: MemAvailable:    6585448 kB
Nov 19 13:23:40.858942 np0000045417 memory_tracker.sh[55750]: Buffers:          196420 kB
Nov 19 13:23:40.858942 np0000045417 memory_tracker.sh[55750]: Cached:          6241852 kB
Nov 19 13:23:40.858942 np0000045417 memory_tracker.sh[55750]: SwapCached:           28 kB
Nov 19 13:23:40.858942 np0000045417 memory_tracker.sh[55750]: Active:           770892 kB
Nov 19 13:23:40.858942 np0000045417 memory_tracker.sh[55750]: Inactive:        6462020 kB
Nov 19 13:23:40.858942 np0000045417 memory_tracker.sh[55750]: Active(anon):       1196 kB
Nov 19 13:23:40.858942 np0000045417 memory_tracker.sh[55750]: Inactive(anon):   965472 kB
Nov 19 13:23:40.858942 np0000045417 memory_tracker.sh[55750]: Active(file):     769696 kB
Nov 19 13:23:40.858942 np0000045417 memory_tracker.sh[55750]: Inactive(file):  5496548 kB
Nov 19 13:23:40.858942 np0000045417 memory_tracker.sh[55750]: Unevictable:      100264 kB
Nov 19 13:23:40.858942 np0000045417 memory_tracker.sh[55750]: Mlocked:          100264 kB
Nov 19 13:23:40.858942 np0000045417 memory_tracker.sh[55750]: SwapTotal:       8388604 kB
Nov 19 13:23:40.858942 np0000045417 memory_tracker.sh[55750]: SwapFree:        8381632 kB
Nov 19 13:23:40.858942 np0000045417 memory_tracker.sh[55750]: Dirty:              4424 kB
Nov 19 13:23:40.858942 np0000045417 memory_tracker.sh[55750]: Writeback:             0 kB
Nov 19 13:23:40.858942 np0000045417 memory_tracker.sh[55750]: AnonPages:        894836 kB
Nov 19 13:23:40.858942 np0000045417 memory_tracker.sh[55750]: Mapped:           187264 kB
Nov 19 13:23:40.858942 np0000045417 memory_tracker.sh[55750]: Shmem:            155008 kB
Nov 19 13:23:40.858942 np0000045417 memory_tracker.sh[55750]: KReclaimable:     443792 kB
Nov 19 13:23:40.858942 np0000045417 memory_tracker.sh[55750]: Slab:             516976 kB
Nov 19 13:23:40.858942 np0000045417 memory_tracker.sh[55750]: SReclaimable:     443792 kB
Nov 19 13:23:40.858942 np0000045417 memory_tracker.sh[55750]: SUnreclaim:        73184 kB
Nov 19 13:23:40.858942 np0000045417 memory_tracker.sh[55750]: KernelStack:        6444 kB
Nov 19 13:23:40.858942 np0000045417 memory_tracker.sh[55750]: PageTables:         8812 kB
Nov 19 13:23:40.858942 np0000045417 memory_tracker.sh[55750]: NFS_Unstable:          0 kB
Nov 19 13:23:40.858942 np0000045417 memory_tracker.sh[55750]: Bounce:                0 kB
Nov 19 13:23:40.858942 np0000045417 memory_tracker.sh[55750]: WritebackTmp:          0 kB
Nov 19 13:23:40.858942 np0000045417 memory_tracker.sh[55750]: CommitLimit:    12452512 kB
Nov 19 13:23:40.858942 np0000045417 memory_tracker.sh[55750]: Committed_AS:    2527992 kB
Nov 19 13:23:40.858942 np0000045417 memory_tracker.sh[55750]: VmallocTotal:   34359738367 kB
Nov 19 13:23:40.858942 np0000045417 memory_tracker.sh[55750]: VmallocUsed:       18352 kB
Nov 19 13:23:40.858942 np0000045417 memory_tracker.sh[55750]: VmallocChunk:          0 kB
Nov 19 13:23:40.858942 np0000045417 memory_tracker.sh[55750]: Percpu:             2336 kB
Nov 19 13:23:40.858942 np0000045417 memory_tracker.sh[55750]: HardwareCorrupted:     0 kB
Nov 19 13:23:40.858942 np0000045417 memory_tracker.sh[55750]: AnonHugePages:         0 kB
Nov 19 13:23:40.858942 np0000045417 memory_tracker.sh[55750]: ShmemHugePages:        0 kB
Nov 19 13:23:40.858942 np0000045417 memory_tracker.sh[55750]: ShmemPmdMapped:        0 kB
Nov 19 13:23:40.858942 np0000045417 memory_tracker.sh[55750]: FileHugePages:         0 kB
Nov 19 13:23:40.858942 np0000045417 memory_tracker.sh[55750]: FilePmdMapped:         0 kB
Nov 19 13:23:40.858942 np0000045417 memory_tracker.sh[55750]: HugePages_Total:       0
Nov 19 13:23:40.858942 np0000045417 memory_tracker.sh[55750]: HugePages_Free:        0
Nov 19 13:23:40.858942 np0000045417 memory_tracker.sh[55750]: HugePages_Rsvd:        0
Nov 19 13:23:40.858942 np0000045417 memory_tracker.sh[55750]: HugePages_Surp:        0
Nov 19 13:23:40.858942 np0000045417 memory_tracker.sh[55750]: Hugepagesize:       2048 kB
Nov 19 13:23:40.858942 np0000045417 memory_tracker.sh[55750]: Hugetlb:               0 kB
Nov 19 13:23:40.858942 np0000045417 memory_tracker.sh[55750]: DirectMap4k:      206708 kB
Nov 19 13:23:40.858942 np0000045417 memory_tracker.sh[55750]: DirectMap2M:     8181760 kB
Nov 19 13:23:40.861318 np0000045417 memory_tracker.sh[53585]: ---
Nov 19 13:23:40.874322 np0000045417 memory_tracker.sh[55752]:        PID   %MEM             RSS       PPID       TIME     NLWP WCHAN                     COMMAND
Nov 19 13:23:40.874322 np0000045417 memory_tracker.sh[55752]:      52988    4.9          403656          1   00:00:03       39 do_poll.constprop.0       /usr/sbin/mysqld
Nov 19 13:23:40.874322 np0000045417 memory_tracker.sh[55752]:      21082    1.5          123368          1   00:00:05       24 do_select                 /usr/lib/erlang/erts-12.2.1/bin/beam.smp -W w -MBas ageffcbf -MHas ageffcbf -MBlmbcs 512 -MHlmbcs 512 -MMmcs 30 -P 1048576 -t 5000000 -stbt db -zdbbl 128000 -sbwt none -sbwtdcpu none -sbwtdio none -- -root /usr/lib/erlang -progname erl -- -home /var/lib/rabbitmq -- -pa  -noshell -noinput -s rabbit boot -boot start_sasl -syslog logger [] -syslog syslog_error_logger false -kernel prevent_overlapping_partitions false
Nov 19 13:23:40.874322 np0000045417 memory_tracker.sh[55752]:      55681    0.9           77668      55680   00:00:00        1 -                         keystoneuWSGI worker 1
Nov 19 13:23:40.874322 np0000045417 memory_tracker.sh[55752]:      55682    0.9           77668      55680   00:00:00        1 -                         keystoneuWSGI worker 2
Nov 19 13:23:40.874322 np0000045417 memory_tracker.sh[55752]:      52279    0.9           75008          1   00:00:00        1 skb_wait_for_more_packets /opt/stack/data/venv/bin/python3 /opt/stack/devstack/files/openstack-cli-server/openstack-cli-server
Nov 19 13:23:40.874322 np0000045417 memory_tracker.sh[55752]:      38024    0.8           71940          1   00:00:00        8 do_poll.constprop.0       ovs-vswitchd unix:/var/run/openvswitch/db.sock -vconsole:emer -vsyslog:err -vfile:info --mlockall --no-chdir --log-file=/var/log/openvswitch/ovs-vswitchd.log --pidfile=/var/run/openvswitch/ovs-vswitchd.pid --detach
Nov 19 13:23:40.874322 np0000045417 memory_tracker.sh[55752]:      11011    0.5           47208          1   00:00:00        1 ep_poll                   /usr/sbin/haproxy -Ws -f /etc/haproxy/haproxy.cfg -p /run/haproxy.pid -S /run/haproxy-master.sock
Nov 19 13:23:40.874322 np0000045417 memory_tracker.sh[55752]:      11013    0.4           38356      11011   00:00:00        4 ep_poll                   /usr/sbin/haproxy -Ws -f /etc/haproxy/haproxy.cfg -p /run/haproxy.pid -S /run/haproxy-master.sock
Nov 19 13:23:40.874322 np0000045417 memory_tracker.sh[55752]:        275    0.3           27100          1   00:00:01        7 futex_wait_queue_me       /sbin/multipathd -d -s
Nov 19 13:23:40.875100 np0000045417 memory_tracker.sh[55752]:      54567    0.3           26624          1   00:00:00        9 futex_wait_queue_me       /opt/stack/bin/etcd --name np0000045417 --data-dir /opt/stack/data/etcd --initial-cluster-state new --initial-cluster-token etcd-cluster-01 --initial-cluster np0000045417=http://10.19.119.194:2380 --initial-advertise-peer-urls http://10.19.119.194:2380 --advertise-client-urls http://10.19.119.194:2379 --listen-peer-urls http://0.0.0.0:2380 --listen-client-urls http://10.19.119.194:2379 --log-level=debug
Nov 19 13:23:40.875100 np0000045417 memory_tracker.sh[55752]:      51302    0.3           24420          1   00:00:00        1 ep_poll                   /usr/sbin/smbd --foreground --no-process-group
Nov 19 13:23:40.875100 np0000045417 memory_tracker.sh[55752]:       1740    0.2           23408       1739   00:00:01        2 do_wait                   /usr/bin/python3
Nov 19 13:23:40.875100 np0000045417 memory_tracker.sh[55752]:      46662    0.2           23292          1   00:00:00       19 do_poll.constprop.0       /usr/sbin/libvirtd
Nov 19 13:23:40.875100 np0000045417 memory_tracker.sh[55752]:       4494    0.2           20452          1   00:00:00        3 do_poll.constprop.0       /usr/libexec/packagekitd
Nov 19 13:23:40.875100 np0000045417 memory_tracker.sh[55752]:      51306    0.2           19944      51302   00:00:00        1 ep_poll                   /usr/lib/x86_64-linux-gnu/samba/samba-bgqd --ready-signal-fd=45 --parent-watch-fd=11 --debuglevel=0 -F
Nov 19 13:23:40.875100 np0000045417 memory_tracker.sh[55752]:        376    0.2           19064          1   00:00:00        1 do_poll.constprop.0       /usr/bin/python3 /usr/bin/networkd-dispatcher --run-startup-triggers
Nov 19 13:23:40.875100 np0000045417 memory_tracker.sh[55752]:      20103    0.2           18184          1   00:00:00        1 ep_poll                   /lib/systemd/systemd-journald
Nov 19 13:23:40.875100 np0000045417 memory_tracker.sh[55752]:      55680    0.2           16764          1   00:00:00        1 ep_poll                   keystoneuWSGI master
Nov 19 13:23:40.875100 np0000045417 memory_tracker.sh[55752]:        567    0.1           15412          1   00:00:00        1 ep_poll                   /usr/sbin/unbound -d -p
Nov 19 13:23:40.875100 np0000045417 memory_tracker.sh[55752]:      51292    0.1           15276          1   00:00:00        1 ep_poll                   /usr/sbin/nmbd --foreground --no-process-group
Nov 19 13:23:40.875100 np0000045417 memory_tracker.sh[55752]:      46692    0.1           14176          1   00:00:00        1 do_poll.constprop.0       /usr/sbin/virtlogd
Nov 19 13:23:40.875100 np0000045417 memory_tracker.sh[55752]:        328    0.1           13408          1   00:00:00        1 ep_poll                   /lib/systemd/systemd-resolved
Nov 19 13:23:40.876547 np0000045417 memory_tracker.sh[55752]:          1    0.1           13196          0   00:00:20        1 ep_poll                   /sbin/init nofb
Nov 19 13:23:40.876547 np0000045417 memory_tracker.sh[55752]:      42238    0.1           12992          1   00:00:00        1 do_poll.constprop.0       /sbin/iscsid
Nov 19 13:23:40.876547 np0000045417 memory_tracker.sh[55752]:        694    0.1           12088          1   00:00:00        2 inet_csk_accept           /usr/bin/python3
Nov 19 13:23:40.876547 np0000045417 memory_tracker.sh[55752]:       1743    0.1           11624       1741   00:00:11        1 do_wait                   bash ./stack.sh
Nov 19 13:23:40.876547 np0000045417 memory_tracker.sh[55752]:       3967    0.1           10752       3960   00:00:00        1 pipe_read                 /usr/bin/python3.10 /opt/stack/devstack/tools/outfilter.py -o /opt/stack/logs/devstacklog.txt.2025-11-19-131517.summary.2025-11-19-131517
Nov 19 13:23:40.876547 np0000045417 memory_tracker.sh[55752]:       3961    0.1           10620       3955   00:00:02        1 pipe_read                 /usr/bin/python3.10 /opt/stack/devstack/tools/outfilter.py -v --no-timestamp -o /opt/stack/logs/devstacklog.txt.2025-11-19-131517
Nov 19 13:23:40.876547 np0000045417 memory_tracker.sh[55752]:      51304    0.1           10368      51302   00:00:00        1 ep_poll                   /usr/sbin/smbd --foreground --no-process-group
Nov 19 13:23:40.876547 np0000045417 memory_tracker.sh[55752]:      49071    0.1           10128       1743   00:00:00        1 do_wait                   bash ./stack.sh
Nov 19 13:23:40.876547 np0000045417 memory_tracker.sh[55752]:      54829    0.1            9464          1   00:00:00        1 do_select                 /usr/sbin/apache2 -k start
Nov 19 13:23:40.876547 np0000045417 memory_tracker.sh[55752]:        617    0.1            9348          1   00:00:00        1 ep_poll                   /lib/systemd/systemd --user
Nov 19 13:23:40.876547 np0000045417 memory_tracker.sh[55752]:      38473    0.1            8720          1   00:00:00        1 do_poll.constprop.0       ovsdb-server -vconsole:off -vfile:info --log-file=/var/log/ovn/ovsdb-server-sb.log --remote=punix:/var/run/ovn/ovnsb_db.sock --pidfile=/var/run/ovn/ovnsb_db.pid --unixctl=/var/run/ovn/ovnsb_db.ctl --remote=db:OVN_Southbound,SB_Global,connections --private-key=db:OVN_Southbound,SSL,private_key --certificate=db:OVN_Southbound,SSL,certificate --ca-cert=db:OVN_Southbound,SSL,ca_cert --ssl-protocols=db:OVN_Southbound,SSL,ssl_protocols --ssl-ciphers=db:OVN_Southbound,SSL,ssl_ciphers /var/lib/ovn/ovnsb_db.db
Nov 19 13:23:40.876942 np0000045417 memory_tracker.sh[55752]:      55743    0.1            8416      55742   00:00:00        1 do_poll.constprop.0       curl -g -k --noproxy * -s -o /dev/null -w %{http_code} http://10.19.119.194/identity/v3/
Nov 19 13:23:40.876942 np0000045417 memory_tracker.sh[55752]:      38472    0.1            8392          1   00:00:00        1 do_poll.constprop.0       ovsdb-server -vconsole:off -vfile:info --log-file=/var/log/ovn/ovsdb-server-nb.log --remote=punix:/var/run/ovn/ovnnb_db.sock --pidfile=/var/run/ovn/ovnnb_db.pid --unixctl=/var/run/ovn/ovnnb_db.ctl --remote=db:OVN_Northbound,NB_Global,connections --private-key=db:OVN_Northbound,SSL,private_key --certificate=db:OVN_Northbound,SSL,certificate --ca-cert=db:OVN_Northbound,SSL,ca_cert --ssl-protocols=db:OVN_Northbound,SSL,ssl_protocols --ssl-ciphers=db:OVN_Northbound,SSL,ssl_ciphers /var/lib/ovn/ovnnb_db.db
Nov 19 13:23:40.876942 np0000045417 memory_tracker.sh[55752]:        562    0.1            8224          1   00:00:00        1 do_poll.constprop.0       sshd: /usr/sbin/sshd -D [listener] 0 of 30-100 startups
Nov 19 13:23:40.876942 np0000045417 memory_tracker.sh[55752]:        389    0.0            7668          1   00:00:01        1 ep_poll                   /lib/systemd/systemd-logind
Nov 19 13:23:40.876942 np0000045417 memory_tracker.sh[55752]:        632    0.0            6916        614   00:00:00        1 do_poll.constprop.0       sshd: zuul@notty
Nov 19 13:23:40.876942 np0000045417 memory_tracker.sh[55752]:      40034    0.0            6848          1   00:00:00        1 ep_poll                   /lib/systemd/systemd-machined
Nov 19 13:23:40.876942 np0000045417 memory_tracker.sh[55752]:      54832    0.0            6704      54829   00:00:00       34 pipe_read                 /usr/sbin/apache2 -k start
Nov 19 13:23:40.876942 np0000045417 memory_tracker.sh[55752]:      54833    0.0            6704      54829   00:00:00       34 pipe_read                 /usr/sbin/apache2 -k start
Nov 19 13:23:40.876942 np0000045417 memory_tracker.sh[55752]:        329    0.0            6524          1   00:00:00        2 ep_poll                   /lib/systemd/systemd-timesyncd
Nov 19 13:23:40.876942 np0000045417 memory_tracker.sh[55752]:       4498    0.0            6432          1   00:00:00        3 do_poll.constprop.0       /usr/libexec/polkitd --no-debug
Nov 19 13:23:40.877259 np0000045417 memory_tracker.sh[55752]:      37972    0.0            6328          1   00:00:00        1 do_poll.constprop.0       ovsdb-server /etc/openvswitch/conf.db -vconsole:emer -vsyslog:err -vfile:info --remote=punix:/var/run/openvswitch/db.sock --private-key=db:Open_vSwitch,SSL,private_key --certificate=db:Open_vSwitch,SSL,certificate --bootstrap-ca-cert=db:Open_vSwitch,SSL,ca_cert --no-chdir --log-file=/var/log/openvswitch/ovsdb-server.log --pidfile=/var/run/openvswitch/ovsdb-server.pid --detach
Nov 19 13:23:40.877259 np0000045417 memory_tracker.sh[55752]:        279    0.0            6076          1   00:00:00        1 ep_poll                   /lib/systemd/systemd-udevd
Nov 19 13:23:40.877259 np0000045417 memory_tracker.sh[55752]:      51305    0.0            5924      51302   00:00:00        1 ep_poll                   /usr/sbin/smbd --foreground --no-process-group
