Sep 14 07:03:31.893399 np0000001789 systemd[1]: Started devstack@n-cpu.service - Devstack devstack@n-cpu.service.
Sep 14 07:03:33.448752 np0000001789 nova-compute[87694]: WARNING oslo_config.cfg [-] Deprecated: Option "live_migration_uri" from group "libvirt" is deprecated for removal (
Sep 14 07:03:33.448752 np0000001789 nova-compute[87694]: live_migration_uri is deprecated for removal in favor of two other options that
Sep 14 07:03:33.448752 np0000001789 nova-compute[87694]: allow to change live migration scheme and target URI: ``live_migration_scheme``
Sep 14 07:03:33.448752 np0000001789 nova-compute[87694]: and ``live_migration_inbound_addr`` respectively.
Sep 14 07:03:33.448752 np0000001789 nova-compute[87694]: ).  Its value may be silently ignored in the future.
Sep 14 07:03:33.931956 np0000001789 nova-compute[87694]: INFO os_vif [-] Loaded VIF plugins: noop, ovs
Sep 14 07:03:34.173107 np0000001789 nova-compute[87694]: INFO oslo_service.periodic_task [-] Skipping periodic task _heal_instance_info_cache because its interval is negative
Sep 14 07:03:34.540052 np0000001789 nova-compute[87694]: INFO nova.virt.driver [None req-5951308e-d994-4837-8877-5fb774ed843c None None] Loading compute driver 'libvirt.LibvirtDriver'
Sep 14 07:03:34.826875 np0000001789 nova-compute[87694]: INFO nova.compute.provider_config [None req-5951308e-d994-4837-8877-5fb774ed843c None None] No provider configs found in /etc/nova/provider_config/. If files are present, ensure the Nova process has access.
Sep 14 07:03:34.862597 np0000001789 nova-compute[87694]: WARNING oslo_service.backend._threading.service [None req-5951308e-d994-4837-8877-5fb774ed843c None None] no_fork=True: running service in main process
Sep 14 07:03:34.864308 np0000001789 nova-compute[87694]: INFO nova.service [None req-5951308e-d994-4837-8877-5fb774ed843c None None] Starting compute node (version 33.1.0)
Sep 14 07:03:34.881397 np0000001789 nova-compute[87694]: INFO nova.thread_pool_factory [None req-5951308e-d994-4837-8877-5fb774ed843c None None] The default thread pool MainProcess.default is initialized
Sep 14 07:03:35.366137 np0000001789 nova-compute[87694]: INFO nova.virt.libvirt.driver [None req-5951308e-d994-4837-8877-5fb774ed843c None None] Connection event '1' reason 'None'
Sep 14 07:03:35.393271 np0000001789 nova-compute[87694]: WARNING nova.virt.libvirt.driver [None req-5951308e-d994-4837-8877-5fb774ed843c None None] Cannot update service status on host "np0000001789" since it is not registered.: nova.exception_Remote.ComputeHostNotFound_Remote: Compute host np0000001789 could not be found.
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]: INFO nova.virt.libvirt.host [None req-5951308e-d994-4837-8877-5fb774ed843c None None] Libvirt host capabilities <capabilities>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:   <host>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:     <uuid>2c693288-74d1-47e1-b79d-fa5b7e2b807d</uuid>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:     <cpu>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:       <arch>x86_64</arch>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:       <model>Nehalem</model>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:       <vendor>Intel</vendor>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:       <microcode version='1'/>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:       <signature family='6' model='26' stepping='3'/>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:       <topology sockets='4' dies='1' cores='1' threads='1'/>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:       <maxphysaddr mode='emulate' bits='40'/>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:       <feature name='vme'/>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:       <feature name='x2apic'/>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:       <feature name='hypervisor'/>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:       <pages unit='KiB' size='4'/>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:       <pages unit='KiB' size='2048'/>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:     </cpu>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:     <power_management/>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:     <iommu support='no'/>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:     <migration_features>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:       <live/>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:       <uri_transports>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:         <uri_transport>tcp</uri_transport>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:         <uri_transport>rdma</uri_transport>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:       </uri_transports>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:     </migration_features>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:     <topology>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:       <cells num='1'>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:         <cell id='0'>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:           <memory unit='KiB'>8131784</memory>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:           <pages unit='KiB' size='4'>2032946</pages>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:           <pages unit='KiB' size='2048'>0</pages>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:           <distances>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:             <sibling id='0' value='10'/>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:           </distances>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:           <cpus num='4'>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:             <cpu id='0' socket_id='0' die_id='0' core_id='0' siblings='0'/>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:             <cpu id='1' socket_id='1' die_id='0' core_id='0' siblings='1'/>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:             <cpu id='2' socket_id='2' die_id='0' core_id='0' siblings='2'/>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:             <cpu id='3' socket_id='3' die_id='0' core_id='0' siblings='3'/>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:           </cpus>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:         </cell>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:       </cells>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:     </topology>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:     <cache>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:       <bank id='0' level='3' type='both' size='16' unit='MiB' cpus='0'/>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:       <bank id='1' level='3' type='both' size='16' unit='MiB' cpus='1'/>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:       <bank id='2' level='3' type='both' size='16' unit='MiB' cpus='2'/>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:       <bank id='3' level='3' type='both' size='16' unit='MiB' cpus='3'/>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:     </cache>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:     <secmodel>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:       <model>none</model>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:       <doi>0</doi>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:     </secmodel>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:     <secmodel>
Sep 14 07:03:48.149619 np0000001789 nova-compute[87694]:       <model>dac</model>
Sep 14 07:03:48.151386 np0000001789 nova-compute[87694]:       <doi>0</doi>
