Sep 11 18:51:29.122511 np0000001787 systemd[1]: Started devstack@n-cpu.service - Devstack devstack@n-cpu.service.
Sep 11 18:51:30.760450 np0000001787 nova-compute[86559]: WARNING oslo_config.cfg [-] Deprecated: Option "live_migration_uri" from group "libvirt" is deprecated for removal (
Sep 11 18:51:30.760450 np0000001787 nova-compute[86559]: live_migration_uri is deprecated for removal in favor of two other options that
Sep 11 18:51:30.760450 np0000001787 nova-compute[86559]: allow to change live migration scheme and target URI: ``live_migration_scheme``
Sep 11 18:51:30.760450 np0000001787 nova-compute[86559]: and ``live_migration_inbound_addr`` respectively.
Sep 11 18:51:30.760450 np0000001787 nova-compute[86559]: ).  Its value may be silently ignored in the future.
Sep 11 18:51:31.263438 np0000001787 nova-compute[86559]: INFO os_vif [-] Loaded VIF plugins: noop, ovs
Sep 11 18:51:31.512724 np0000001787 nova-compute[86559]: INFO oslo_service.periodic_task [-] Skipping periodic task _heal_instance_info_cache because its interval is negative
Sep 11 18:51:31.855405 np0000001787 nova-compute[86559]: INFO nova.virt.driver [None req-c131835f-6fd7-4fd2-a19d-6e3bf15f6857 None None] Loading compute driver 'libvirt.LibvirtDriver'
Sep 11 18:51:32.161655 np0000001787 nova-compute[86559]: INFO nova.compute.provider_config [None req-c131835f-6fd7-4fd2-a19d-6e3bf15f6857 None None] No provider configs found in /etc/nova/provider_config/. If files are present, ensure the Nova process has access.
Sep 11 18:51:32.190932 np0000001787 nova-compute[86559]: WARNING oslo_service.backend._threading.service [None req-c131835f-6fd7-4fd2-a19d-6e3bf15f6857 None None] no_fork=True: running service in main process
Sep 11 18:51:32.191886 np0000001787 nova-compute[86559]: INFO nova.service [None req-c131835f-6fd7-4fd2-a19d-6e3bf15f6857 None None] Starting compute node (version 33.1.0)
Sep 11 18:51:32.208635 np0000001787 nova-compute[86559]: INFO nova.thread_pool_factory [None req-c131835f-6fd7-4fd2-a19d-6e3bf15f6857 None None] The default thread pool MainProcess.default is initialized
Sep 11 18:51:32.624105 np0000001787 nova-compute[86559]: INFO nova.virt.libvirt.driver [None req-c131835f-6fd7-4fd2-a19d-6e3bf15f6857 None None] Connection event '1' reason 'None'
Sep 11 18:51:32.656061 np0000001787 nova-compute[86559]: WARNING nova.virt.libvirt.driver [None req-c131835f-6fd7-4fd2-a19d-6e3bf15f6857 None None] Cannot update service status on host "np0000001787" since it is not registered.: nova.exception_Remote.ComputeHostNotFound_Remote: Compute host np0000001787 could not be found.
Sep 11 18:51:45.300600 np0000001787 nova-compute[86559]: INFO nova.virt.libvirt.host [None req-c131835f-6fd7-4fd2-a19d-6e3bf15f6857 None None] Libvirt host capabilities <capabilities>
Sep 11 18:51:45.300600 np0000001787 nova-compute[86559]:   <host>
Sep 11 18:51:45.300600 np0000001787 nova-compute[86559]:     <uuid>056d3bc3-e053-4aa7-9d93-81216a40d9a4</uuid>
Sep 11 18:51:45.300600 np0000001787 nova-compute[86559]:     <cpu>
Sep 11 18:51:45.300600 np0000001787 nova-compute[86559]:       <arch>x86_64</arch>
Sep 11 18:51:45.300600 np0000001787 nova-compute[86559]:       <model>Nehalem</model>
Sep 11 18:51:45.300600 np0000001787 nova-compute[86559]:       <vendor>Intel</vendor>
Sep 11 18:51:45.300600 np0000001787 nova-compute[86559]:       <microcode version='1'/>
