Aug 25 10:30:08.683100 np0000000800 systemd[1]: Started devstack@memory_tracker.service - Devstack devstack@memory_tracker.service.
Aug 25 10:30:08.699562 np0000000800 memory_tracker.sh[67469]: [[[
Aug 25 10:30:08.701022 np0000000800 memory_tracker.sh[67486]: Tue Aug 25 10:30:08 UTC 2026
Aug 25 10:30:08.701360 np0000000800 memory_tracker.sh[67469]: ---
Aug 25 10:30:08.782072 np0000000800 memory_tracker.sh[67490]: [iscsid (pid:57288)]=14172KB; [multipathd (pid:275)]=288928KB; [ovs-vswitchd (pid:49922)]=532460KB
Aug 25 10:30:08.790675 np0000000800 memory_tracker.sh[67469]: ]]]
Aug 25 10:30:28.806415 np0000000800 memory_tracker.sh[67469]: [[[
Aug 25 10:30:28.808219 np0000000800 memory_tracker.sh[70542]: Tue Aug 25 10:30:28 UTC 2026
Aug 25 10:30:28.808851 np0000000800 memory_tracker.sh[67469]: ---
Aug 25 10:30:28.808968 np0000000800 memory_tracker.sh[67469]: memory_tracker low_point: 6536888
Aug 25 10:30:28.809430 np0000000800 memory_tracker.sh[67469]: ---
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: MemTotal:        8131784 kB
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: MemFree:          226280 kB
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: MemAvailable:    6536636 kB
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: Buffers:          204760 kB
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: Cached:          6104664 kB
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: SwapCached:            4 kB
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: Active:          1445480 kB
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: Inactive:        5653972 kB
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: Active(anon):     838852 kB
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: Inactive(anon):   125828 kB
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: Active(file):     606628 kB
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: Inactive(file):  5528144 kB
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: Unevictable:      101964 kB
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: Mlocked:          100764 kB
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: SwapTotal:       8388604 kB
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: SwapFree:        8388080 kB
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: Zswap:               392 kB
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: Zswapped:             72 kB
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: Dirty:            146288 kB
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: Writeback:             0 kB
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: AnonPages:        892104 kB
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: Mapped:           183732 kB
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: Shmem:            154764 kB
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: KReclaimable:     481024 kB
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: Slab:             570220 kB
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: SReclaimable:     481024 kB
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: SUnreclaim:        89196 kB
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: KernelStack:        6644 kB
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: PageTables:         9400 kB
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: SecPageTables:         0 kB
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: NFS_Unstable:          0 kB
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: Bounce:                0 kB
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: WritebackTmp:          0 kB
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: CommitLimit:    12454496 kB
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: Committed_AS:    2593820 kB
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: VmallocTotal:   34359738367 kB
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: VmallocUsed:       86360 kB
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: VmallocChunk:          0 kB
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: Percpu:             2432 kB
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: HardwareCorrupted:     0 kB
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: AnonHugePages:         0 kB
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: ShmemHugePages:        0 kB
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: ShmemPmdMapped:        0 kB
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: FileHugePages:         0 kB
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: FilePmdMapped:         0 kB
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: Unaccepted:            0 kB
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: HugePages_Total:       0
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: HugePages_Free:        0
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: HugePages_Rsvd:        0
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: HugePages_Surp:        0
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: Hugepagesize:       2048 kB
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: Hugetlb:               0 kB
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: DirectMap4k:      196468 kB
Aug 25 10:30:28.810960 np0000000800 memory_tracker.sh[70543]: DirectMap2M:     8192000 kB
Aug 25 10:30:28.815944 np0000000800 memory_tracker.sh[67469]: ---
Aug 25 10:30:28.830094 np0000000800 memory_tracker.sh[70545]:        PID   %MEM             RSS       PPID       TIME     NLWP WCHAN                     COMMAND
Aug 25 10:30:28.830094 np0000000800 memory_tracker.sh[70545]:      66754    4.9          405796          1   00:00:02       39 do_poll.constprop.0       /usr/sbin/mysqld
Aug 25 10:30:28.830094 np0000000800 memory_tracker.sh[70545]:      27339    1.5          130108          1   00:00:06       24 do_select                 /usr/lib/erlang/erts-13.2.2.5/bin/beam.smp -W w -MBas ageffcbf -MHas ageffcbf -MBlmbcs 512 -MHlmbcs 512 -MMmcs 30 -pc unicode -P 1048576 -t 5000000 -stbt db -zdbbl 128000 -sbwt none -sbwtdcpu none -sbwtdio none -- -root /usr/lib/erlang -bindir /usr/lib/erlang/erts-13.2.2.5/bin -progname erl -- -home /var/lib/rabbitmq -- -pa  -noshell -noinput -s rabbit boot -boot start_sasl -syslog logger [] -syslog syslog_error_logger false -kernel prevent_overlapping_partitions false -enable-feature maybe_expr
Aug 25 10:30:28.830094 np0000000800 memory_tracker.sh[70545]:      70431    1.1           97540      70414   00:00:01        1 -                         keystoneuWSGI worker 1
Aug 25 10:30:28.830094 np0000000800 memory_tracker.sh[70545]:      70432    1.1           96716      70414   00:00:01        1 -                         keystoneuWSGI worker 2
Aug 25 10:30:28.830094 np0000000800 memory_tracker.sh[70545]:      49922    0.9           74608          1   00:00:00        8 do_poll.constprop.0       ovs-vswitchd unix:/var/run/openvswitch/db.sock -vconsole:emer -vsyslog:err -vfile:info --mlockall --no-chdir --log-file=/var/log/openvswitch/ovs-vswitchd.log --pidfile=/var/run/openvswitch/ovs-vswitchd.pid --detach
Aug 25 10:30:28.830094 np0000000800 memory_tracker.sh[70545]:      65767    0.9           73376          1   00:00:01        1 skb_wait_for_more_packets /opt/stack/data/venv/bin/python3 /opt/stack/devstack/files/openstack-cli-server/openstack-cli-server
Aug 25 10:30:28.830094 np0000000800 memory_tracker.sh[70545]:      17726    0.4           39804      17724   00:00:00        4 ep_poll                   /usr/sbin/haproxy -Ws -f /etc/haproxy/haproxy.cfg -p /run/haproxy.pid -S /run/haproxy-master.sock
Aug 25 10:30:28.830873 np0000000800 memory_tracker.sh[70545]:      68732    0.3           27408          1   00:00:00        9 ep_poll                   /opt/stack/bin/etcd --name np0000000800 --data-dir /opt/stack/data/etcd --initial-cluster-state new --initial-cluster-token etcd-cluster-01 --initial-cluster np0000000800=http://10.19.119.45:2380 --initial-advertise-peer-urls http://10.19.119.45:2380 --advertise-client-urls http://10.19.119.45:2379 --listen-peer-urls http://0.0.0.0:2380 --listen-client-urls http://10.19.119.45:2379 --log-level=debug
Aug 25 10:30:28.830873 np0000000800 memory_tracker.sh[70545]:        275    0.3           27292          1   00:00:00        7 futex_wait_queue          /sbin/multipathd -d -s
Aug 25 10:30:28.830873 np0000000800 memory_tracker.sh[70545]:      61927    0.3           26204          1   00:00:00       20 do_poll.constprop.0       /usr/sbin/libvirtd --timeout 120
Aug 25 10:30:28.830873 np0000000800 memory_tracker.sh[70545]:       8159    0.3           26156       8158   00:00:01        2 do_wait                   /usr/bin/python3
Aug 25 10:30:28.830873 np0000000800 memory_tracker.sh[70545]:       2248    0.2           20780          1   00:00:00        4 do_poll.constprop.0       /usr/libexec/packagekitd
Aug 25 10:30:28.830873 np0000000800 memory_tracker.sh[70545]:      25229    0.2           20696          1   00:00:00        1 ep_poll                   /usr/lib/systemd/systemd-journald
Aug 25 10:30:28.830873 np0000000800 memory_tracker.sh[70545]:        848    0.2           20148          1   00:00:00        2 inet_csk_accept           /usr/bin/python3
Aug 25 10:30:28.830873 np0000000800 memory_tracker.sh[70545]:      70414    0.2           19424          1   00:00:00        1 ep_poll                   keystoneuWSGI master
Aug 25 10:30:28.830873 np0000000800 memory_tracker.sh[70545]:      49586    0.2           19044          1   00:00:00        1 ep_poll                   /usr/sbin/unbound -d -p
Aug 25 10:30:28.830873 np0000000800 memory_tracker.sh[70545]:      61963    0.1           15488          1   00:00:00        1 do_poll.constprop.0       /usr/sbin/virtlogd
Aug 25 10:30:28.830873 np0000000800 memory_tracker.sh[70545]:      53866    0.1           15476          1   00:00:00        1 do_poll.constprop.0       /usr/sbin/virtlockd
Aug 25 10:30:28.830873 np0000000800 memory_tracker.sh[70545]:      57288    0.1           14180          1   00:00:00        1 do_poll.constprop.0       /usr/sbin/iscsid
Aug 25 10:30:28.830873 np0000000800 memory_tracker.sh[70545]:          1    0.1           13800          0   00:00:19        1 ep_poll                   /sbin/init nofb
Aug 25 10:30:28.830873 np0000000800 memory_tracker.sh[70545]:      17724    0.1           13048          1   00:00:00        1 ep_poll                   /usr/sbin/haproxy -Ws -f /etc/haproxy/haproxy.cfg -p /run/haproxy.pid -S /run/haproxy-master.sock
Aug 25 10:30:28.831999 np0000000800 memory_tracker.sh[70545]:        326    0.1           12972          1   00:00:00        1 ep_poll                   /usr/lib/systemd/systemd-resolved
Aug 25 10:30:28.831999 np0000000800 memory_tracker.sh[70545]:      10464    0.1           12196       8167   00:00:01        1 pipe_read                 /usr/bin/python3.12 /opt/stack/devstack/tools/outfilter.py -v --no-timestamp -o /opt/stack/logs/devstacklog.txt.2026-08-25-102253
Aug 25 10:30:28.831999 np0000000800 memory_tracker.sh[70545]:      10469    0.1           12068       8167   00:00:00        1 pipe_read                 /usr/bin/python3.12 /opt/stack/devstack/tools/outfilter.py -o /opt/stack/logs/devstacklog.txt.2026-08-25-102253.summary.2026-08-25-102253
Aug 25 10:30:28.831999 np0000000800 memory_tracker.sh[70545]:        714    0.1           11308          1   00:00:00        1 ep_poll                   /usr/lib/systemd/systemd --user
Aug 25 10:30:28.831999 np0000000800 memory_tracker.sh[70545]:      70502    0.1           11004      70501   00:00:00        1 do_poll.constprop.0       curl -g -k --noproxy * -s -o /dev/null -w %{http_code} http://10.19.119.45/identity/v3/
Aug 25 10:30:28.831999 np0000000800 memory_tracker.sh[70545]:       8167    0.1           10732       8163   00:00:08        1 do_wait                   bash ./stack.sh
Aug 25 10:30:28.831999 np0000000800 memory_tracker.sh[70545]:      69085    0.1            9628          1   00:00:00        1 do_select                 /usr/sbin/apache2 -k start
Aug 25 10:30:28.831999 np0000000800 memory_tracker.sh[70545]:      64747    0.1            9368       8167   00:00:00        1 do_wait                   bash ./stack.sh
Aug 25 10:30:28.831999 np0000000800 memory_tracker.sh[70545]:        425    0.1            8972          1   00:00:00        1 ep_poll                   /usr/lib/systemd/systemd-logind
